timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T23:34:57.557608-07:00,read,key-9,0.71,404,0,false,0.00
2026-04-05T23:34:57.558332-07:00,read,key-0,0.76,404,0,false,0.00
2026-04-05T23:34:57.559108-07:00,read,key-4,0.69,404,0,false,0.00
2026-04-05T23:34:57.559817-07:00,read,key-0,0.70,404,0,false,0.00
2026-04-05T23:34:57.560541-07:00,read,key-0,0.96,404,0,false,0.00
2026-04-05T23:34:57.561513-07:00,read,key-3,0.65,404,0,false,0.00
2026-04-05T23:34:57.562173-07:00,read,key-4,0.60,404,0,false,0.00
2026-04-05T23:34:57.562783-07:00,read,key-2,0.57,404,0,false,0.00
2026-04-05T23:34:57.563365-07:00,read,key-4,0.57,404,0,false,0.00
2026-04-05T23:34:57.563951-07:00,read,key-0,0.61,404,0,false,0.00
2026-04-05T23:34:57.564578-07:00,read,key-8,0.82,404,0,false,0.00
2026-04-05T23:34:57.565412-07:00,read,key-7,0.56,200,1,false,0.00
2026-04-05T23:34:57.546242-07:00,read,key-1,54.55,404,0,false,0.00
2026-04-05T23:34:57.547637-07:00,read,key-5,53.18,404,0,false,0.00
2026-04-05T23:34:57.550153-07:00,read,key-6,52.19,404,0,false,0.00
2026-04-05T23:34:57.600831-07:00,read,key-7,1.92,404,0,false,0.00
2026-04-05T23:34:57.602365-07:00,read,key-2,1.07,404,0,false,0.00
2026-04-05T23:34:57.603464-07:00,read,key-5,0.47,404,0,false,0.00
2026-04-05T23:34:57.552002-07:00,read,key-2,52.85,404,0,false,0.00
2026-04-05T23:34:57.551821-07:00,read,key-6,53.40,404,0,false,0.00
2026-04-05T23:34:57.552011-07:00,read,key-6,53.20,404,0,false,0.00
2026-04-05T23:34:57.553486-07:00,read,key-0,52.82,404,0,false,0.00
2026-04-05T23:34:57.604945-07:00,read,key-4,1.58,404,0,false,0.00
2026-04-05T23:34:57.605287-07:00,read,key-1,1.30,404,0,false,0.00
2026-04-05T23:34:57.606546-07:00,read,key-8,1.02,404,0,false,0.00
2026-04-05T23:34:57.60633-07:00,read,key-2,1.25,404,0,false,0.00
2026-04-05T23:34:57.555206-07:00,read,key-7,52.38,200,1,false,0.00
2026-04-05T23:34:57.606597-07:00,read,key-6,1.16,404,0,false,0.00
2026-04-05T23:34:57.607587-07:00,read,key-4,1.22,404,0,false,0.00
2026-04-05T23:34:57.608826-07:00,read,key-3,0.95,404,0,false,0.00
2026-04-05T23:34:57.6098-07:00,read,key-2,0.73,404,0,false,0.00
2026-04-05T23:34:57.610546-07:00,read,key-8,0.68,404,0,false,0.00
2026-04-05T23:34:57.611246-07:00,read,key-1,0.63,404,0,false,0.00
2026-04-05T23:34:57.611885-07:00,read,key-3,0.67,404,0,false,0.00
2026-04-05T23:34:57.612566-07:00,read,key-4,0.63,404,0,false,0.00
2026-04-05T23:34:57.613208-07:00,read,key-6,0.69,404,0,false,0.00
2026-04-05T23:34:57.602776-07:00,read,key-9,51.81,200,1,false,0.00
2026-04-05T23:34:57.60083-07:00,read,key-2,53.94,404,0,false,0.00
2026-04-05T23:34:57.654871-07:00,read,key-7,2.26,404,0,false,0.00
2026-04-05T23:34:57.654654-07:00,read,key-4,2.60,404,0,false,0.00
2026-04-05T23:34:57.603959-07:00,read,key-1,53.38,404,0,false,0.00
2026-04-05T23:34:57.605252-07:00,read,key-6,53.84,404,0,false,0.00
2026-04-05T23:34:57.607616-07:00,read,key-7,51.51,200,1,false,0.00
2026-04-05T23:34:57.657387-07:00,read,key-2,1.81,404,0,false,0.00
2026-04-05T23:34:57.657274-07:00,read,key-3,2.12,404,0,false,0.00
2026-04-05T23:34:57.659127-07:00,read,key-5,1.41,404,0,false,0.00
2026-04-05T23:34:57.65942-07:00,read,key-6,1.11,404,0,false,0.00
2026-04-05T23:34:57.607766-07:00,read,key-8,52.97,404,0,false,0.00
2026-04-05T23:34:57.659225-07:00,read,key-9,1.58,404,0,false,0.00
2026-04-05T23:34:57.607609-07:00,read,key-1,53.25,404,0,false,0.00
2026-04-05T23:34:57.659153-07:00,read,key-1,1.57,404,0,false,0.00
2026-04-05T23:34:57.660868-07:00,read,key-9,1.23,404,0,false,0.00
2026-04-05T23:34:57.660566-07:00,read,key-4,1.54,404,0,false,0.00
2026-04-05T23:34:57.660757-07:00,read,key-2,1.40,404,0,false,0.00
2026-04-05T23:34:57.660831-07:00,read,key-1,1.36,404,0,false,0.00
2026-04-05T23:34:57.660571-07:00,read,key-9,1.63,404,0,false,0.00
2026-04-05T23:34:57.66087-07:00,read,key-1,1.37,404,0,false,0.00
2026-04-05T23:34:57.662164-07:00,read,key-0,1.26,404,0,false,0.00
2026-04-05T23:34:57.662185-07:00,read,key-3,1.25,404,0,false,0.00
2026-04-05T23:34:57.662212-07:00,read,key-3,1.72,404,0,false,0.00
2026-04-05T23:34:57.662126-07:00,read,key-3,1.86,404,0,false,0.00
2026-04-05T23:34:57.663444-07:00,read,key-7,1.31,404,0,false,0.00
2026-04-05T23:34:57.663998-07:00,read,key-3,1.07,404,0,false,0.00
2026-04-05T23:34:57.66395-07:00,read,key-8,1.57,404,0,false,0.00
2026-04-05T23:34:57.664775-07:00,read,key-0,1.51,404,0,false,0.00
2026-04-05T23:34:57.66509-07:00,read,key-4,1.56,404,0,false,0.00
2026-04-05T23:34:57.665536-07:00,read,key-3,2.05,404,0,false,0.00
2026-04-05T23:34:57.666366-07:00,read,key-2,1.93,404,0,false,0.00
2026-04-05T23:34:57.666683-07:00,read,key-2,1.61,404,0,false,0.00
2026-04-05T23:34:57.613914-07:00,read,key-7,55.20,200,1,false,0.00
2026-04-05T23:34:57.66761-07:00,read,key-6,2.05,404,0,false,0.00
2026-04-05T23:34:57.668305-07:00,read,key-0,1.68,404,0,false,0.00
2026-04-05T23:34:57.668314-07:00,read,key-2,1.86,404,0,false,0.00
2026-04-05T23:34:57.669151-07:00,read,key-8,1.37,404,0,false,0.00
2026-04-05T23:34:57.669665-07:00,read,key-4,1.79,404,0,false,0.00
2026-04-05T23:34:57.669994-07:00,read,key-9,1.83,404,0,false,0.00
2026-04-05T23:34:57.670184-07:00,read,key-6,2.42,404,0,false,0.00
2026-04-05T23:34:57.671918-07:00,read,key-6,1.29,404,0,false,0.00
2026-04-05T23:34:57.671483-07:00,read,key-6,1.85,404,0,false,0.00
2026-04-05T23:34:57.672626-07:00,read,key-2,1.23,404,0,false,0.00
2026-04-05T23:34:57.673225-07:00,read,key-5,1.06,404,0,false,0.00
2026-04-05T23:34:57.673346-07:00,read,key-2,1.19,404,0,false,0.00
2026-04-05T23:34:57.67387-07:00,read,key-1,1.10,404,0,false,0.00
2026-04-05T23:34:57.674552-07:00,read,key-9,0.84,404,0,false,0.00
2026-04-05T23:34:57.674306-07:00,read,key-1,1.13,404,0,false,0.00
2026-04-05T23:34:57.675475-07:00,read,key-4,2.03,404,0,false,0.00
2026-04-05T23:34:57.675395-07:00,read,key-7,2.11,200,1,false,0.00
2026-04-05T23:34:57.677538-07:00,read,key-5,0.33,404,0,false,0.00
2026-04-05T23:34:57.67753-07:00,read,key-9,0.97,404,0,false,0.00
2026-04-05T23:34:57.677888-07:00,read,key-0,0.79,404,0,false,0.00
2026-04-05T23:34:57.678694-07:00,read,key-1,0.84,404,0,false,0.00
2026-04-05T23:34:57.67852-07:00,read,key-7,1.06,404,0,false,0.00
2026-04-05T23:34:57.679598-07:00,read,key-1,1.19,404,0,false,0.00
